1,0,0,0,2.76787638775961,-2.55343540841413,1.53311163633565,1.02032376551619,1.19184407467767,-1.57079632853164,0.5,1
2,0,0,0,2.77068705263578,-2.55458323225237,1.53182770914747,1.0227555123083,1.1946577928697,-1.57079631548612,0.5,1
3,0,0,0,2.77332163023189,-2.55579283175394,1.53046211635479,1.02533072099081,1.19730168643204,-1.57079633348476,0.5,1
4,0,0,0,2.77575194972928,-2.55705074822676,1.52902813472859,1.02802261904684,1.19974760591401,-1.57079633439593,0.5,1
5,0,0,0,2.7779794983774,-2.55835481139405,1.52752642944074,1.03082837656802,1.20199703534206,-1.5707963176196,0.5,1
6,0,0,0,2.78000603531516,-2.55970279913703,1.52595767007328,1.0337451316083,1.20405168984617,-1.57079632897233,0.5,1
7,0,0,0,2.78183330949757,-2.56109256933682,1.52432257900198,1.03676998822453,1.20591334396246,-1.57079632239039,0.5,1
8,0,0,0,2.78346344599329,-2.56252187341149,1.5226218360922,1.03990003184504,1.20758410124202,-1.57079631546831,0.5,1
9,0,0,0,2.78487714928946,-2.56399166477275,1.52084712734742,1.04314483887267,1.20904473898112,-1.57079645755766,0.5,1
10,0,0,0,2.78614111602376,-2.56549026816206,1.51902626572469,1.04646399100126,1.21036166706342,-1.57079632433345,0.5,1
11,0,0,0,2.78719346336167,-2.56702496113239,1.51713297315418,1.04989198310179,1.2114732970317,-1.57079632045963,0.5,1
12,0,0,0,2.78805796447989,-2.56859041004511,1.51517684708234,1.05341356184366,1.21240326293473,-1.5707963253894,0.5,1
13,0,0,0,2.78873739576841,-2.57018445918728,1.51315880176405,1.05702565739512,1.21315434315657,-1.57079632662344,0.5,1
14,0,0,0,2.78923437151511,-2.57180497407016,1.51107956254859,1.06072541555457,1.21372913497851,-1.57079633028159,0.5,1
15,0,0,0,2.789551610787,-2.57344985104736,1.50893990861242,1.06450994990841,1.21413034464569,-1.57079633301728,0.5,1
16,0,0,0,2.78969188104225,-2.57511702790538,1.50674065015618,1.06837637138183,1.21436073419898,-1.57079632055643,0.5,1
17,0,0,0,2.78965793590344,-2.57680443595828,1.50448250454189,1.07232193914199,1.21442301443964,-1.57079633265139,0.5,1
18,0,0,0,2.7894526090826,-2.578510103729,1.50216634437899,1.07634377067151,1.21432002627016,-1.57079633512007,0.5,1
19,0,0,0,2.78907869549265,-2.58023206729479,1.49979295192989,1.08043912033601,1.21405454691116,-1.57079633003207,0.5,1
20,0,0,0,2.78853900460995,-2.58196840653659,1.49736313845188,1.08460526986946,1.21362936091337,-1.57079632759321,0.5,1
21,0,0,0,2.78783633156056,-2.58371725193414,1.49487772169056,1.08883952976124,1.21304724639159,-1.57079632599441,0.5,1
22,0,0,0,2.78697345437693,-2.585476779307,1.49233752405343,1.09313925643458,1.21231095979546,-1.57079632705051,0.5,1
