Format Version,1.24,Take Name,take_008,Take Notes,,Capture Frame Rate,20.000000,Export Frame Rate,20.000000,Capture Start Time,2025-01-21 12.26.07.329 ,Capture Start Frame,119144,Total Frames in Take,15743,Total Exported Frames,15743,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
18,0.900000,0.185640,0.764164,0.430224,4985.657715,739.177856,2009.355103,-0.263667,17.701807,0.123495,4209.889648,1248.930420,2220.291016
19,0.950000,0.189200,0.761059,0.433715,4985.655273,739.182617,2009.359375,-0.260320,17.704084,0.124795,4209.893555,1248.928345,2220.299072
20,1.000000,0.184268,0.758665,0.430321,4985.662598,739.175964,2009.364868,-0.255781,17.699036,0.125761,4209.884766,1248.911377,2220.278320
21,1.050000,0.186526,0.758113,0.428262,4985.666504,739.178467,2009.362183,-0.257177,17.695145,0.126794,4209.878418,1248.905396,2220.269287
22,1.100000,0.189563,0.756381,0.434065,4985.670898,739.197632,2009.353394,-0.252251,17.695427,0.124986,4209.882324,1248.913940,2220.261230
23,1.150000,0.180186,0.757793,0.425345,4985.664551,739.171997,2009.356201,-0.253450,17.701176,0.127453,4209.891602,1248.907715,2220.274414
24,1.200000,0.186495,0.759038,0.431902,4985.663574,739.177673,2009.361084,-0.261592,17.697264,0.126395,4209.878418,1248.922852,2220.270996
25,1.250000,0.185772,0.758303,0.428838,4985.663574,739.173035,2009.365845,-0.253263,17.696491,0.126015,4209.883301,1248.907593,2220.263916
26,1.300000,0.185711,0.760639,0.429605,4985.658691,739.169861,2009.361450,-0.260278,17.699778,0.123668,4209.887695,1248.921753,2220.278076
27,1.350000,0.187616,0.764523,0.433784,4985.650391,739.178040,2009.367920,-0.253928,17.702377,0.125324,4209.888184,1248.905273,2220.290527
28,1.400000,0.186922,0.762410,0.433152,4985.659668,739.186096,2009.357422,-0.261038,17.705067,0.124746,4209.895996,1248.933105,2220.298828
29,1.450000,0.184463,0.760434,0.429094,4985.663086,739.170959,2009.347168,-0.255126,17.702179,0.124622,4209.895996,1248.914551,2220.285156
30,1.500000,0.185634,0.760199,0.430073,4985.667480,739.182800,2009.361938,-0.258087,17.698551,0.122929,4209.885254,1248.925903,2220.275391
31,1.550000,0.195347,0.759471,0.432266,4985.662598,739.194458,2009.355103,-0.254240,17.699154,0.127862,4209.886230,1248.906006,2220.273438
32,1.600000,0.185774,0.759050,0.426468,4985.667969,739.178589,2009.354614,-0.261013,17.701653,0.127032,4209.889648,1248.924805,2220.286865
33,1.650000,0.188976,0.762498,0.430827,4985.662598,739.183899,2009.350830,-0.264277,17.698994,0.123811,4209.887695,1248.939453,2220.279297
34,1.700000,0.186941,0.759453,0.431714,4985.664551,739.180603,2009.356079,-0.258687,17.701025,0.124178,4209.883301,1248.917236,2220.291016
35,1.750000,0.187809,0.759162,0.430906,4985.660156,739.176208,2009.360107,-0.260853,17.700642,0.124869,4209.888672,1248.924561,2220.286621
36,1.800000,0.182375,0.758146,0.429300,4985.665039,739.178101,2009.360596,-0.256954,17.707283,0.125257,4209.902344,1248.915649,2220.311035
37,1.850000,0.184258,0.760709,0.427933,4985.664062,739.182983,2009.358154,-0.255885,17.698780,0.129827,4209.888672,1248.898926,2220.269531
38,1.900000,0.191468,0.758670,0.434994,4985.666504,739.191833,2009.367676,-0.262753,17.697960,0.124063,4209.882812,1248.928223,2220.276123
39,1.950000,0.186689,0.761189,0.429901,4985.673828,739.184814,2009.351685,-0.258053,17.701620,0.121144,4209.889648,1248.931030,2220.289795
40,2.000000,0.185008,0.760530,0.429231,4985.674316,739.182312,2009.354614,-0.261108,17.704714,0.124115,4209.897461,1248.932129,2220.294922
41,2.050000,0.184800,0.760592,0.430826,4985.664551,739.176697,2009.354614,-0.258569,17.697424,0.125609,4209.890625,1248.917358,2220.265869
42,2.100000,0.188618,0.759316,0.433081,4985.661133,739.184631,2009.365601,-0.260068,17.701256,0.124911,4209.894043,1248.919312,2220.290283
43,2.150000,0.187788,0.763072,0.434138,4985.655762,739.184570,2009.358398,-0.263134,17.703106,0.123878,4209.896484,1248.932007,2220.290283
44,2.200000,0.184561,0.757010,0.430851,4985.663086,739.182983,2009.362427,-0.257881,17.699003,0.127441,4209.885254,1248.908203,2220.281494
45,2.250000,0.184195,0.757962,0.428491,4985.663086,739.180542,2009.363403,-0.257316,17.701262,0.127177,4209.889648,1248.905029,2220.289307
46,2.300000,0.193548,0.760292,0.436614,4985.666016,739.194641,2009.362671,-0.264198,17.701544,0.126828,4209.893066,1248.927490,2220.291260
47,2.350000,0.182821,0.754022,0.427841,4985.677734,739.182251,2009.359131,-0.261981,17.701412,0.124699,4209.891113,1248.932373,2220.292969
48,2.400000,0.183848,0.760081,0.427328,4985.667480,739.171570,2009.359131,-0.262546,17.696259,0.124215,4209.875977,1248.924316,2220.269775
49,2.450000,0.190652,0.759977,0.430490,4985.666016,739.178101,2009.356689,-0.257221,17.698118,0.122774,4209.880859,1248.922363,2220.270264
50,2.500000,0.183186,0.758757,0.429217,4985.667969,739.172607,2009.360840,-0.259640,17.702913,0.126940,4209.890625,1248.910156,2220.295166
51,2.550000,0.189821,0.759864,0.431735,4985.670898,739.189148,2009.353394,-0.264010,17.701418,0.124880,4209.891113,1248.933472,2220.288574
52,2.600000,0.188699,0.760991,0.430014,4985.669922,739.183044,2009.349854,-0.258488,17.700237,0.126520,4209.889648,1248.906128,2220.274170
53,2.650000,0.186597,0.759917,0.427410,4985.668945,739.177612,2009.357422,-0.255080,17.692028,0.126251,4209.875488,1248.909546,2220.246826
54,2.700000,0.185805,0.762877,0.434502,4985.662109,739.189575,2009.355347,-0.254599,17.701073,0.129468,4209.895020,1248.902344,2220.278809
55,2.750000,0.183052,0.760629,0.430489,4985.663086,739.177185,2009.353394,-0.258528,17.701860,0.125593,4209.890625,1248.914917,2220.282715
56,2.800000,0.190153,0.760577,0.434298,4985.663574,739.187683,2009.359619,-0.262218,17.704922,0.127679,4209.897949,1248.917603,2220.293457
57,2.850000,0.187544,0.759076,0.432850,4985.661133,739.178284,2009.359619,-0.252175,17.702211,0.123073,4209.884766,1248.913208,2220.287354
58,2.900000,0.191056,0.758347,0.432204,4985.659668,739.191101,2009.365356,-0.260982,17.707970,0.123303,4209.895996,1248.932861,2220.311768
59,2.950000,0.189219,0.759366,0.432751,4985.659668,739.184021,2009.352905,-0.260129,17.702515,0.127986,4209.894043,1248.916626,2220.282227
60,3.000000,0.182384,0.758681,0.425483,4985.662598,739.173035,2009.365112,-0.265075,17.709343,0.125810,4209.914551,1248.925537,2220.312988
61,3.050000,0.181667,0.760426,0.421601,4985.671387,739.174866,2009.356689,-0.259111,17.704224,0.122859,4209.913086,1248.927612,2220.292480
62,3.100000,0.186835,0.759127,0.432058,4985.683594,739.198975,2009.354370,-0.257946,17.693090,0.134430,4209.889648,1248.898804,2220.264893
63,3.150000,0.184428,0.758453,0.431631,4985.676758,739.195740,2009.354858,-0.258624,17.693264,0.131547,4209.885742,1248.900024,2220.266602
64,3.200000,0.188925,0.758727,0.432614,4985.672363,739.192993,2009.352661,-0.260239,17.698298,0.126576,4209.889648,1248.916748,2220.280273
65,3.250000,0.192950,0.760825,0.438192,4985.667969,739.203674,2009.360352,-0.257405,17.700911,0.126599,4209.889648,1248.907471,2220.284912
66,3.300000,0.186548,0.761876,0.432861,4985.662598,739.187439,2009.350586,-0.257863,17.699469,0.125591,4209.885742,1248.914429,2220.274170
67,3.350000,0.186971,0.759924,0.431997,4985.660645,739.189331,2009.350098,-0.255915,17.681108,0.133756,4209.856445,1248.902100,2220.224121
68,3.400000,0.183495,0.760845,0.426031,4985.663086,739.179871,2009.364136,-0.256134,17.691063,0.128320,4209.878418,1248.903931,2220.252930
69,3.450000,0.183041,0.759579,0.426756,4985.664551,739.175415,2009.363159,-0.261695,17.703453,0.123629,4209.906250,1248.923462,2220.289795
70,3.500000,0.188250,0.757310,0.433905,4985.667480,739.190674,2009.366943,-0.257974,17.703239,0.121445,4209.899902,1248.931030,2220.280762
71,3.550000,0.184572,0.757811,0.431002,4985.666504,739.187195,2009.359619,-0.261674,17.697847,0.121420,4209.876953,1248.935669,2220.270264
72,3.600000,0.184184,0.760776,0.429363,4985.667480,739.180298,2009.361450,-0.256388,17.705706,0.123396,4209.898438,1248.920776,2220.306152
73,3.650000,0.184347,0.760674,0.427384,4985.666016,739.180298,2009.359619,-0.258991,17.700090,0.127523,4209.889648,1248.909790,2220.280762
74,3.700000,0.191691,0.759882,0.431279,4985.664551,739.191040,2009.355835,-0.262454,17.700157,0.123394,4209.888672,1248.935913,2220.272217
75,3.750000,0.186856,0.759010,0.432186,4985.664551,739.187134,2009.361328,-0.260203,17.702927,0.123328,4209.894531,1248.933105,2220.289307
76,3.800000,0.182059,0.761282,0.428367,4985.660645,739.178406,2009.357178,-0.261927,17.703320,0.126442,4209.897949,1248.928467,2220.293457
77,3.850000,0.187329,0.757301,0.427248,4985.668945,739.188477,2009.362671,-0.264134,17.703787,0.124885,4209.900879,1248.937256,2220.292725
78,3.900000,0.183656,0.757901,0.429710,4985.664551,739.179443,2009.358154,-0.258236,17.697611,0.127644,4209.886230,1248.908936,2220.265137
79,3.950000,0.185029,0.761468,0.432775,4985.655762,739.181702,2009.359131,-0.255378,17.701756,0.126271,4209.890137,1248.906738,2220.286621
80,4.000000,0.187064,0.762601,0.430073,4985.659668,739.186707,2009.357910,-0.267065,17.700382,0.124004,4209.890137,1248.944702,2220.287354
81,4.050000,0.180569,0.761324,0.425407,4985.664062,739.175232,2009.359619,-0.257816,17.696762,0.125222,4209.881836,1248.916504,2220.273193
82,4.100000,0.187223,0.757939,0.429986,4985.669434,739.181274,2009.361328,-0.261284,17.701130,0.124657,4209.896484,1248.919922,2220.285889
83,4.150000,0.190560,0.758661,0.433074,4985.668457,739.191589,2009.363403,-0.260287,17.699068,0.127317,4209.895020,1248.913574,2220.277100
84,4.200000,0.187842,0.757798,0.425479,4985.671875,739.184631,2009.365112,-0.257279,17.704546,0.126120,4209.901367,1248.910767,2220.297607
85,4.250000,0.187604,0.759812,0.426426,4985.675293,739.180359,2009.351929,-0.254361,17.696459,0.126406,4209.889648,1248.903564,2220.257568
86,4.300000,0.191195,0.760926,0.433803,4985.670410,739.190613,2009.351929,-0.258433,17.694715,0.123566,4209.880371,1248.923584,2220.259033
87,4.350000,0.178793,0.757121,0.423324,4985.673828,739.169067,2009.357910,-0.261857,17.702591,0.122882,4209.893555,1248.934326,2220.296143
88,4.400000,0.185358,0.759405,0.428318,4985.671875,739.179077,2009.353638,-0.264330,17.700920,0.125463,4209.892090,1248.929932,2220.280273
89,4.450000,0.183563,0.758419,0.426511,4985.671875,739.171570,2009.353394,-0.261325,17.701120,0.125518,4209.895020,1248.921997,2220.278320
90,4.500000,0.184665,0.756161,0.428367,4985.668945,739.172791,2009.373413,-0.266641,17.704777,0.122708,4209.899414,1248.942749,2220.299316
91,4.550000,0.189433,0.757031,0.436948,4985.663574,739.194458,2009.368164,-0.259775,17.702761,0.124188,4209.896973,1248.928467,2220.287842
92,4.600000,0.184861,0.757216,0.432402,4985.669922,739.189758,2009.365112,-0.262876,17.700916,0.124393,4209.887695,1248.937500,2220.293457
93,4.650000,0.184953,0.760283,0.427470,4985.666992,739.181519,2009.359375,-0.257428,17.698536,0.126105,4209.882812,1248.916138,2220.275635
94,4.700000,0.186024,0.760111,0.429559,4985.669434,739.190247,2009.357422,-0.255061,17.685579,0.133445,4209.862793,1248.902100,2220.244873
95,4.750000,0.182570,0.758841,0.426184,4985.666992,739.174866,2009.375610,-0.257663,17.702112,0.127285,4209.894043,1248.910156,2220.282715
96,4.800000,0.182782,0.758469,0.428613,4985.666016,739.172424,2009.360596,-0.255560,17.703747,0.123350,4209.895020,1248.922241,2220.290527
97,4.850000,0.191883,0.761564,0.433273,4985.661621,739.185364,2009.358398,-0.260008,17.697506,0.125494,4209.880859,1248.921021,2220.273926
98,4.900000,0.184265,0.760592,0.430557,4985.665527,739.178101,2009.358154,-0.262140,17.701582,0.124628,4209.888672,1248.934204,2220.291260
99,4.950000,0.184275,0.761613,0.431642,4985.660156,739.178406,2009.361084,-0.261310,17.703135,0.125749,4209.894531,1248.927734,2220.293945
100,5.000000,0.189814,0.758652,0.436436,4985.664551,739.195251,2009.362915,-0.261752,17.698942,0.123658,4209.883789,1248.928101,2220.274658
101,5.050000,0.183420,0.759186,0.428442,4985.666504,739.179626,2009.351685,-0.267835,17.703175,0.124528,4209.888672,1248.937012,2220.298340
102,5.100000,0.187433,0.758859,0.428648,4985.666504,739.189026,2009.360596,-0.262668,17.698174,0.129984,4209.886230,1248.916748,2220.285400
103,5.150000,0.177519,0.759858,0.426599,4985.664551,739.173218,2009.371704,-0.260185,17.699081,0.127779,4209.884766,1248.912354,2220.280518
104,5.200000,0.179802,0.759201,0.430388,4985.660645,739.174988,2009.360107,-0.256945,17.704088,0.125674,4209.892578,1248.914185,2220.294434
105,5.250000,0.188300,0.757456,0.429756,4985.665039,739.182129,2009.364380,-0.261997,17.703125,0.124253,4209.888184,1248.931396,2220.296875
106,5.300000,0.186518,0.762568,0.429890,4985.664551,739.191101,2009.357910,-0.256749,17.707937,0.122823,4209.900879,1248.926270,2220.310791
107,5.350000,0.188237,0.760445,0.430058,4985.665527,739.186279,2009.356079,-0.254944,17.698711,0.122242,4209.885254,1248.917480,2220.268555
108,5.400000,0.179800,0.758950,0.425281,4985.665039,739.169800,2009.361450,-0.250569,17.696419,0.124711,4209.880371,1248.908203,2220.260498
109,5.450000,0.189067,0.758578,0.429778,4985.663086,739.179504,2009.359131,-0.262554,17.705564,0.127968,4209.896973,1248.916870,2220.304443
110,5.500000,0.182919,0.762824,0.433368,4985.658203,739.182190,2009.359375,-0.264386,17.704599,0.128239,4209.894531,1248.918457,2220.305420
111,5.550000,0.187838,0.763179,0.437598,4985.659180,739.188782,2009.356079,-0.262779,17.700150,0.128278,4209.883789,1248.917480,2220.283936
112,5.600000,0.188845,0.759451,0.428999,4985.662598,739.182556,2009.366943,-0.256693,17.696417,0.126876,4209.877441,1248.906616,2220.269531
113,5.650000,0.187610,0.760678,0.432356,4985.661133,739.179932,2009.365112,-0.258607,17.699757,0.125688,4209.882812,1248.920776,2220.289062
114,5.700000,0.188310,0.758652,0.431985,4985.666016,739.186829,2009.365112,-0.255827,17.698940,0.126320,4209.883301,1248.907837,2220.277100
115,5.750000,0.183807,0.758376,0.428151,4985.666504,739.178284,2009.356445,-0.262034,17.702152,0.125056,4209.895020,1248.931763,2220.286133
116,5.800000,0.187218,0.761073,0.429762,4985.663574,739.181519,2009.357178,-0.260319,17.703535,0.123453,4209.895508,1248.932373,2220.298340
117,5.850000,0.188257,0.761033,0.434843,4985.661621,739.186951,2009.356445,-0.260115,17.702919,0.127286,4209.889648,1248.917114,2220.290527
118,5.900000,0.182611,0.763999,0.430623,4985.655762,739.170959,2009.354858,-0.258849,17.702074,0.123943,4209.887207,1248.917847,2220.285400
119,5.950000,0.180595,0.760586,0.428853,4985.659668,739.168579,2009.360107,-0.255643,17.699659,0.126184,4209.884766,1248.906006,2220.272705
120,6.000000,0.189293,0.760894,0.434168,4985.658691,739.192383,2009.361328,-0.263506,17.708332,0.125247,4209.902344,1248.927612,2220.315430
121,6.050000,0.179717,0.757176,0.427000,4985.663574,739.174866,2009.367676,-0.260468,17.701859,0.126015,4209.887207,1248.921387,2220.285400
122,6.100000,0.183274,0.757936,0.423739,4985.663574,739.174622,2009.360107,-0.256446,17.704821,0.121213,4209.894531,1248.931885,2220.294434
123,6.150000,0.187890,0.759412,0.432008,4985.665527,739.193298,2009.362915,-0.251562,17.698763,0.123479,4209.885742,1248.912720,2220.270752
124,6.200000,0.187993,0.757904,0.431128,4985.668945,739.184143,2009.360107,-0.262765,17.699207,0.125314,4209.889160,1248.927856,2220.274170
125,6.250000,0.187820,0.761762,0.430918,4985.659180,739.184631,2009.357910,-0.263440,17.705074,0.122078,4209.893555,1248.942139,2220.298584
126,6.300000,0.185293,0.762557,0.431581,4985.657227,739.178589,2009.356934,-0.257938,17.707483,0.124036,4209.895020,1248.923340,2220.304932
127,6.350000,0.183597,0.759259,0.430742,4985.657715,739.180237,2009.363892,-0.263072,17.702864,0.124287,4209.885254,1248.934570,2220.297363
128,6.400000,0.193098,0.758334,0.435899,4985.661133,739.193542,2009.358398,-0.261773,17.705112,0.125412,4209.889648,1248.924561,2220.304443
129,6.450000,0.187186,0.759489,0.427755,4985.666992,739.181763,2009.358887,-0.257283,17.706234,0.126099,4209.898438,1248.912720,2220.295898
130,6.500000,0.191190,0.759746,0.432422,4985.661621,739.188965,2009.368896,-0.260879,17.704433,0.125699,4209.892578,1248.925293,2220.296631
131,6.550000,0.187943,0.761092,0.431214,4985.660156,739.184753,2009.363892,-0.261369,17.706776,0.124014,4209.895996,1248.930908,2220.312500
132,6.600000,0.186680,0.763603,0.428682,4985.661133,739.179199,2009.355347,-0.265026,17.702734,0.126412,4209.888184,1248.926514,2220.291016
133,6.650000,0.189571,0.759325,0.429789,4985.667480,739.183472,2009.358154,-0.263284,17.693659,0.134344,4209.876953,1248.908081,2220.267090
134,6.700000,0.189012,0.758587,0.427073,4985.669922,739.185059,2009.356201,-0.259692,17.706362,0.124955,4209.896484,1248.923828,2220.305176
135,6.750000,0.189515,0.757677,0.430018,4985.665039,739.189758,2009.358643,-0.259205,17.704119,0.123420,4209.894043,1248.932617,2220.293945
136,6.800000,0.187220,0.761730,0.431889,4985.658691,739.180725,2009.361938,-0.261960,17.699913,0.126463,4209.886230,1248.923584,2220.277832
137,6.850000,0.180636,0.760521,0.429289,4985.661133,739.168152,2009.354370,-0.260960,17.697851,0.125813,4209.880859,1248.920776,2220.271240
138,6.900000,0.185325,0.758002,0.427335,4985.666992,739.180603,2009.360352,-0.266677,17.703207,0.123985,4209.885742,1248.942017,2220.300293
139,6.950000,0.188799,0.756273,0.429009,4985.663574,739.182617,2009.358887,-0.262158,17.708950,0.125549,4209.897949,1248.932007,2220.318115
140,7.000000,0.185307,0.761203,0.433198,4985.663086,739.185181,2009.351440,-0.261610,17.705605,0.125519,4209.895508,1248.918823,2220.298584
141,7.050000,0.188632,0.758199,0.430603,4985.666504,739.188477,2009.367920,-0.260767,17.703611,0.124966,4209.893066,1248.926025,2220.292236
142,7.100000,0.186393,0.757508,0.434180,4985.662598,739.191589,2009.361938,-0.269083,17.703609,0.121220,4209.889648,1248.958496,2220.302734
143,7.150000,0.179663,0.760435,0.429402,4985.660156,739.171692,2009.353882,-0.260815,17.707787,0.125559,4209.897949,1248.929688,2220.312744
144,7.200000,0.179793,0.760102,0.425551,4985.662109,739.168213,2009.359375,-0.255507,17.699873,0.125770,4209.884766,1248.909058,2220.274414
145,7.250000,0.183108,0.755651,0.424423,4985.669922,739.176331,2009.360596,-0.256038,17.702717,0.126441,4209.887695,1248.909912,2220.288574
146,7.300000,0.189126,0.758588,0.433925,4985.666992,739.193237,2009.354614,-0.261849,17.708052,0.125859,4209.900879,1248.924316,2220.310303
147,7.350000,0.196605,0.759735,0.434076,4985.660645,739.195435,2009.359131,-0.263395,17.707834,0.125563,4209.899414,1248.928955,2220.312012
148,7.400000,0.187808,0.759364,0.431907,4985.660156,739.188171,2009.358398,-0.261834,17.704205,0.125578,4209.892090,1248.931274,2220.297363
149,7.450000,0.182165,0.762284,0.429204,4985.654785,739.172363,2009.358398,-0.259335,17.700125,0.123533,4209.887207,1248.927979,2220.286133
150,7.500000,0.183204,0.758798,0.429413,4985.664062,739.175781,2009.363892,-0.256813,17.696352,0.124130,4209.878906,1248.911499,2220.266113
151,7.550000,0.180063,0.757730,0.425865,4985.663574,739.164734,2009.360840,-0.261550,17.699139,0.127144,4209.882812,1248.913574,2220.279053
152,7.600000,0.180104,0.763420,0.431965,4985.656738,739.175720,2009.353638,-0.251701,17.699352,0.128634,4209.884766,1248.895508,2220.275391
153,7.650000,0.186990,0.761874,0.430719,4985.662598,739.184326,2009.360107,-0.271018,17.710779,0.125310,4209.904297,1248.944336,2220.321289
154,7.700000,0.190654,0.759399,0.430499,4985.665039,739.181946,2009.359131,-0.261326,17.697926,0.126020,4209.883789,1248.920776,2220.271240
155,7.750000,0.186640,0.763605,0.429632,4985.656738,739.179443,2009.354370,-0.260555,17.704372,0.127868,4209.894043,1248.909912,2220.290527
156,7.800000,0.187610,0.762101,0.430842,4985.660645,739.188904,2009.352417,-0.257161,17.697515,0.127285,4209.880859,1248.909546,2220.262451
157,7.850000,0.190348,0.758379,0.427170,4985.661133,739.184326,2009.360352,-0.252334,17.695295,0.126144,4209.879395,1248.904053,2220.259766
158,7.900000,0.184934,0.760569,0.432604,4985.661621,739.180420,2009.359375,-0.261009,17.698149,0.127983,4209.883301,1248.908936,2220.274658
159,7.950000,0.187392,0.756966,0.429861,4985.666992,739.184509,2009.356201,-0.259419,17.696344,0.125602,4209.877930,1248.920410,2220.264404
160,8.000000,0.189886,0.757670,0.431932,4985.665527,739.188110,2009.356934,-0.256655,17.699749,0.123209,4209.882324,1248.923706,2220.272461
161,8.050000,0.186264,0.756823,0.426799,4985.665039,739.177124,2009.356689,-0.260507,17.703362,0.123355,4209.889648,1248.931641,2220.291016
162,8.100000,0.189626,0.757891,0.433557,4985.666016,739.187805,2009.358154,-0.251637,17.697872,0.130377,4209.878906,1248.880371,2220.271240
163,8.150000,0.185852,0.760131,0.430665,4985.661133,739.177856,2009.363647,-0.260946,17.701971,0.128566,4209.890137,1248.906372,2220.288330
164,8.200000,0.188193,0.760858,0.434891,4985.657715,739.180847,2009.356201,-0.265431,17.702347,0.124772,4209.887695,1248.930664,2220.286377
165,8.250000,0.189679,0.758011,0.430654,4985.664551,739.182861,2009.362671,-0.261147,17.702497,0.124956,4209.890137,1248.929565,2220.284912
166,8.300000,0.184605,0.759172,0.428570,4985.663086,739.174255,2009.362915,-0.260492,17.698395,0.126171,4209.882324,1248.914917,2220.271729
167,8.350000,0.191413,0.759075,0.436865,4985.663086,739.191589,2009.354614,-0.257850,17.700912,0.126535,4209.888184,1248.910767,2220.286621
168,8.400000,0.186285,0.760757,0.428989,4985.666016,739.182800,2009.361938,-0.258308,17.695286,0.134683,4209.881348,1248.899780,2220.271973
169,8.450000,0.186935,0.757749,0.427589,4985.666504,739.177307,2009.358398,-0.257936,17.695663,0.130203,4209.877441,1248.904053,2220.270264
170,8.500000,0.190018,0.759621,0.431390,4985.665039,739.186951,2009.354126,-0.261655,17.698311,0.126914,4209.879883,1248.921265,2220.277344
171,8.550000,0.183609,0.758192,0.429653,4985.661133,739.176392,2009.363159,-0.262425,17.703848,0.122786,4209.891113,1248.937134,2220.293457
172,8.600000,0.186513,0.759406,0.430064,4985.664551,739.184631,2009.367188,-0.257944,17.702103,0.125968,4209.889160,1248.915527,2220.289307
173,8.650000,0.180330,0.758565,0.426688,4985.661621,739.168213,2009.361938,-0.259691,17.701630,0.126038,4209.882812,1248.918091,2220.290771
174,8.700000,0.190410,0.760322,0.431270,4985.661621,739.186157,2009.361328,-0.254737,17.697943,0.126005,4209.881836,1248.914551,2220.274658
175,8.750000,0.189742,0.761122,0.432604,4985.663574,739.186401,2009.355835,-0.253666,17.697742,0.125222,4209.883301,1248.915527,2220.274170
176,8.800000,0.182892,0.762791,0.428819,4985.663574,739.175415,2009.358887,-0.255822,17.700315,0.128302,4209.891602,1248.907349,2220.283203
177,8.850000,0.186010,0.759766,0.426714,4985.664551,739.180847,2009.364624,-0.259030,17.704824,0.124948,4209.900391,1248.931152,2220.298584
178,8.900000,0.191493,0.759874,0.430895,4985.666992,739.186279,2009.357666,-0.261761,17.702147,0.125590,4209.895020,1248.928467,2220.291260
