Format Version,1.24,Take Name,take_006,Take Notes,,Capture Frame Rate,20.000000,Export Frame Rate,20.000000,Capture Start Time,2025-01-21 10.09.47.521 ,Capture Start Frame,40254,Total Frames in Take,15053,Total Exported Frames,15053,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,base,base,base,base,base,base,chaser,chaser,chaser,chaser,chaser,chaser
,ID,8015D3CD42011EF3A0BEA211B00BCB6,8015D3CD42011EF3A0BEA211B00BCB6,8015D3CD42011EF3A0BEA211B00BCB6,8015D3CD42011EF3A0BEA211B00BCB6,8015D3CD42011EF3A0BEA211B00BCB6,8015D3CD42011EF3A0BEA211B00BCB6,DBA69F25D73D11EF3A0BEA211B00BEB6,DBA69F25D73D11EF3A0BEA211B00BEB6,DBA69F25D73D11EF3A0BEA211B00BEB6,DBA69F25D73D11EF3A0BEA211B00BEB6,DBA69F25D73D11EF3A0BEA211B00BEB6,DBA69F25D73D11EF3A0BEA211B00BEB6
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3009,150.450000,0.197914,22.907936,0.039164,4234.197754,733.217468,1226.317993,-0.821468,35.760632,0.469445,3536.313232,1268.950562,1426.419312
3010,150.500000,0.158948,22.916517,0.053161,4234.208984,733.213013,1226.313232,-0.819845,35.753918,0.461584,3536.260010,1268.965210,1426.407593
3011,150.550000,0.186647,22.922949,0.069251,4234.212891,733.303467,1226.251953,-0.822613,35.743580,0.462861,3536.230225,1268.968994,1426.380615
3012,150.600000,0.163577,22.918962,0.063456,4234.210449,733.244568,1226.291748,-0.829228,35.737457,0.474780,3536.224854,1268.954224,1426.374634
3013,150.650000,0.152489,22.893042,0.028770,4234.276855,733.224304,1226.281616,-0.824130,35.743294,0.468043,3536.232910,1268.960571,1426.392090
3014,150.700000,0.156033,22.910675,0.051005,4234.226562,733.225098,1226.298096,-0.809452,35.750824,0.462291,3536.258301,1268.919922,1426.368896
3015,150.750000,0.149417,22.916311,0.061788,4234.210938,733.210449,1226.305420,-0.813548,35.754803,0.461733,3536.269043,1268.928223,1426.368408
3016,150.800000,0.152600,22.918228,0.064061,4234.209961,733.217285,1226.307983,-0.809105,35.761723,0.457072,3536.278564,1268.928101,1426.393555
3017,150.850000,0.150235,22.917379,0.058616,4234.209961,733.215881,1226.306030,-0.811004,35.760616,0.464927,3536.286865,1268.937744,1426.400513
3018,150.900000,0.154140,22.876143,0.020617,4234.313477,733.221069,1226.281250,-0.805877,35.752537,0.472605,3536.209717,1268.963257,1426.257080
3019,150.950000,0.152814,22.905039,0.057550,4234.232422,733.213257,1226.298584,-0.813785,35.760536,0.478440,3536.089355,1269.006104,1426.109985
3020,151.000000,0.173970,22.920033,0.067694,4234.212402,733.273193,1226.253784,-0.823500,35.771393,0.494113,3535.938721,1268.981567,1425.918945
3021,151.050000,0.159460,22.914581,0.060038,4234.227051,733.240051,1226.308838,-0.836336,35.781250,0.513205,3535.748779,1268.934326,1425.677490
3022,151.100000,0.145125,22.922493,0.058445,4234.212891,733.212646,1226.302490,-0.851002,35.753448,0.524576,3535.354492,1268.953369,1425.282471
3023,151.150000,0.186030,22.913134,0.043939,4234.198730,733.212158,1226.309082,-0.860224,35.737064,0.550065,3534.960449,1268.902710,1424.823975
3024,151.200000,0.158565,22.913696,0.055442,4234.211914,733.215881,1226.304565,-0.854120,35.702282,0.541505,3534.366211,1268.933594,1424.241699
3025,151.250000,0.152325,22.917788,0.055080,4234.215332,733.219055,1226.311890,-0.845801,35.683529,0.526734,3533.809326,1268.999756,1423.705200
3026,151.300000,0.152625,22.917681,0.057586,4234.208008,733.218079,1226.310425,-0.880464,35.741779,0.599640,3533.642334,1268.912109,1423.237549
3027,151.350000,0.153756,22.916227,0.057774,4234.208984,733.217407,1226.304077,-0.906964,35.804466,0.621421,3533.404541,1268.939697,1422.697754
3028,151.400000,0.152261,22.914179,0.058276,4234.216309,733.222107,1226.300537,-0.898384,35.853119,0.576792,3532.974854,1269.113892,1422.162109
3029,151.450000,0.153452,22.918373,0.051772,4234.209473,733.213501,1226.304810,-0.907109,35.864758,0.535068,3532.385498,1269.317139,1421.567017
3030,151.500000,0.149000,22.918816,0.058789,4234.202148,733.210571,1226.299316,-0.878258,35.870777,0.502973,3531.666504,1269.350098,1420.805176
3031,151.550000,0.180764,22.907341,0.049150,4234.202148,733.213867,1226.310303,-0.894801,35.930622,0.540458,3531.317383,1269.280518,1420.145996
3032,151.600000,0.173717,22.934710,0.050776,4234.193359,733.212219,1226.241943,-0.911546,35.954536,0.550959,3530.759766,1269.335449,1419.474243
3033,151.650000,0.150766,22.919827,0.059949,4234.205566,733.215515,1226.294678,-0.911283,35.960220,0.507187,3530.001709,1269.478027,1418.728271
3034,151.700000,0.136772,22.909698,0.055663,4234.211426,733.180725,1226.334595,-0.952994,35.953014,0.552769,3529.418945,1269.471802,1417.947510
3035,151.750000,0.142060,22.907480,0.053086,4234.216309,733.185425,1226.336304,-0.904402,36.004299,0.493901,3528.775146,1269.497681,1417.147461
3036,151.800000,0.151402,22.922619,0.059547,4234.192871,733.206421,1226.260498,-0.870391,36.051754,0.487895,3528.240234,1269.405884,1416.400391
3037,151.850000,0.142009,22.923473,0.059105,4234.193359,733.183533,1226.283691,-0.876736,36.123749,0.546611,3527.829590,1269.204224,1415.676025
3038,151.900000,0.152114,22.911413,0.065809,4234.209961,733.211975,1226.335327,-0.910265,36.134880,0.590940,3527.310059,1269.177368,1414.922363
3039,151.950000,0.144265,22.915714,0.057750,4234.201660,733.191345,1226.308716,-0.938927,36.130753,0.547676,3526.495850,1269.414551,1414.188110
3040,152.000000,0.148455,22.917475,0.059503,4234.196289,733.198486,1226.294312,-0.881347,36.132160,0.452690,3525.664307,1269.562256,1413.407227
3041,152.050000,0.150556,22.916519,0.058264,4234.200195,733.206604,1226.286621,-0.906110,36.175339,0.522021,3525.291748,1269.403198,1412.654297
3042,152.100000,0.172543,22.935415,0.053337,4234.191406,733.212708,1226.220215,-0.926887,36.195240,0.543665,3524.752930,1269.354126,1411.956177
3043,152.150000,0.184496,22.914333,0.046742,4234.182129,733.200562,1226.277222,-0.899300,36.227623,0.511833,3524.167725,1269.351685,1411.274902
3044,152.200000,0.157192,22.916979,0.057533,4234.189453,733.203674,1226.283936,-0.932231,36.263969,0.564007,3523.720215,1269.241089,1410.673584
3045,152.250000,0.148287,22.916725,0.055742,4234.194824,733.196838,1226.279907,-0.886575,36.284542,0.505153,3523.078125,1269.286499,1410.003662
3046,152.300000,0.150979,22.914412,0.057322,4234.198730,733.195557,1226.271729,-0.887287,36.315529,0.505931,3522.599854,1269.245239,1409.392822
3047,152.350000,0.149882,22.919884,0.057227,4234.191895,733.195740,1226.271362,-0.894334,36.351349,0.503429,3522.189209,1269.257324,1408.874268
3048,152.400000,0.150882,22.917643,0.061459,4234.188965,733.200623,1226.274902,-0.904932,36.400265,0.519089,3521.915527,1269.218750,1408.430542
3049,152.450000,0.147718,22.917116,0.059209,4234.194336,733.197144,1226.280640,-0.897550,36.451065,0.510839,3521.653809,1269.172974,1408.026367
3050,152.500000,0.148736,22.916147,0.056266,4234.191895,733.197937,1226.268677,-0.917560,36.451180,0.541156,3521.314697,1269.103149,1407.562988
3051,152.550000,0.154193,22.916817,0.058782,4234.183105,733.203491,1226.265503,-0.900818,36.448910,0.527425,3520.909912,1269.055664,1407.129150
3052,152.600000,0.147737,22.916988,0.059917,4234.184082,733.191284,1226.276001,-0.862472,36.433956,0.490172,3520.457031,1269.034668,1406.724731
3053,152.650000,0.149883,22.917641,0.057948,4234.184082,733.191895,1226.270020,-0.846740,36.424225,0.477384,3520.137695,1269.015259,1406.427979
3054,152.700000,0.152636,22.918388,0.060390,4234.175293,733.196594,1226.264526,-0.836670,36.414406,0.461995,3519.868164,1269.014404,1406.177490
3055,152.750000,0.149595,22.917376,0.058864,4234.174316,733.187683,1226.269287,-0.847789,36.404652,0.478277,3519.710205,1269.004883,1406.011963
3056,152.800000,0.182667,22.911289,0.043150,4234.177246,733.193604,1226.271362,-0.849455,36.420631,0.471689,3519.711426,1269.065552,1406.021606
3057,152.850000,0.169089,22.938120,0.049107,4234.179688,733.189087,1226.219849,-0.857019,36.415501,0.478854,3519.711670,1269.033447,1406.052368
3058,152.900000,0.151699,22.943270,0.056149,4234.182129,733.189331,1226.208496,-0.860756,36.416084,0.479387,3519.713623,1269.038086,1406.056030
3059,152.950000,0.144612,22.942461,0.059983,4234.180664,733.187500,1226.210938,-0.864148,36.407249,0.471813,3519.649658,1269.014404,1406.004150
3060,153.000000,0.152650,22.943748,0.060927,4234.174805,733.193726,1226.201782,-0.863800,36.420830,0.473140,3519.705322,1269.012085,1406.013672
3061,153.050000,0.171007,22.943483,0.052778,4234.175781,733.194519,1226.206177,-0.849783,36.422955,0.467515,3519.706543,1268.976440,1406.007690
3062,153.100000,0.166379,22.918077,0.053016,4234.179199,733.196899,1226.278809,-0.849293,36.421028,0.465067,3519.692871,1269.010254,1406.020386
3063,153.150000,0.179701,22.908260,0.045475,4234.180176,733.189880,1226.283447,-0.854111,36.424435,0.471788,3519.708740,1269.023193,1406.016479
3064,153.200000,0.147306,22.917799,0.058211,4234.185059,733.185059,1226.268799,-0.849866,36.414356,0.468137,3519.670654,1269.019409,1405.994629
3065,153.250000,0.143432,22.919527,0.060855,4234.187988,733.192444,1226.278320,-0.845625,36.421135,0.463519,3519.692627,1269.024292,1406.015381
3066,153.300000,0.152457,22.919538,0.059466,4234.184082,733.203552,1226.271729,-0.851001,36.431885,0.469071,3519.724854,1269.019897,1406.039673
3067,153.350000,0.147997,22.919134,0.058444,4234.182129,733.191406,1226.252808,-0.858309,36.418301,0.477057,3519.697998,1269.025635,1406.004517
3068,153.400000,0.147185,22.916428,0.058970,4234.185547,733.192017,1226.267578,-0.851735,36.417416,0.476356,3519.688721,1268.992310,1405.988647
3069,153.450000,0.147903,22.917471,0.055596,4234.186523,733.195923,1226.274414,-0.852969,36.414619,0.474256,3519.692871,1269.020996,1406.005493
3070,153.500000,0.149305,22.917772,0.055555,4234.185059,733.194275,1226.267944,-0.856869,36.407703,0.478724,3519.666016,1269.011963,1405.992065
3071,153.550000,0.148344,22.915211,0.062351,4234.186523,733.196289,1226.264282,-0.859892,36.408741,0.474166,3519.658447,1269.043213,1405.992554
3072,153.600000,0.145575,22.919069,0.059820,4234.180176,733.188232,1226.263062,-0.860905,36.413410,0.474285,3519.685547,1269.051392,1406.003784
3073,153.650000,0.150585,22.917667,0.058460,4234.183594,733.196533,1226.273804,-0.846351,36.418240,0.472358,3519.693115,1268.992920,1405.998901
3074,153.700000,0.150813,22.919106,0.060411,4234.184082,733.196289,1226.265625,-0.851514,36.425186,0.470662,3519.725342,1269.025879,1406.014038
3075,153.750000,0.150137,22.916565,0.059743,4234.186035,733.200256,1226.264160,-0.851947,36.413315,0.476446,3519.678955,1268.991333,1405.972900
3076,153.800000,0.153888,22.918217,0.059642,4234.183594,733.203491,1226.269897,-0.850426,36.422272,0.471496,3519.708984,1269.021118,1406.004883
3077,153.850000,0.168779,22.912905,0.050650,4234.183105,733.198547,1226.290771,-0.845669,36.426712,0.466280,3519.721436,1269.045776,1406.005371
3078,153.900000,0.184991,22.910603,0.045802,4234.181641,733.192017,1226.287109,-0.842542,36.438759,0.483469,3519.731445,1269.040894,1405.909668
3079,153.950000,0.178227,22.909998,0.047041,4234.181641,733.191101,1226.280396,-0.844749,36.453171,0.497509,3519.657471,1269.013062,1405.743286
3080,154.000000,0.158713,22.911585,0.056132,4234.184570,733.199951,1226.276245,-0.869550,36.458019,0.513675,3519.485840,1269.046265,1405.548340
3081,154.050000,0.165156,22.910589,0.052922,4234.189941,733.205627,1226.290405,-0.906300,36.476868,0.525011,3519.317871,1269.106689,1405.362549
3082,154.100000,0.180977,22.909681,0.045049,4234.187012,733.198669,1226.287476,-0.912303,36.495361,0.512989,3519.078613,1269.204712,1405.075073
3083,154.150000,0.180341,22.908890,0.044381,4234.181152,733.192078,1226.281250,-0.923983,36.520145,0.521639,3518.805176,1269.229492,1404.688477
3084,154.200000,0.152320,22.914398,0.059410,4234.182617,733.195435,1226.271851,-0.942747,36.533180,0.540533,3518.472168,1269.277588,1404.255859
3085,154.250000,0.149629,22.918081,0.062681,4234.188477,733.205811,1226.278198,-0.948628,36.557438,0.545656,3518.103027,1269.314087,1403.789795
3086,154.300000,0.147750,22.918303,0.055132,4234.186523,733.195740,1226.264404,-0.890068,36.597813,0.478479,3517.592773,1269.359863,1403.229980
3087,154.350000,0.148442,22.918322,0.055854,4234.178223,733.190491,1226.259888,-0.873330,36.607265,0.477832,3517.105469,1269.292480,1402.589111
3088,154.400000,0.147977,22.914999,0.059308,4234.185059,733.193237,1226.261719,-0.883403,36.638371,0.504960,3516.694580,1269.270874,1401.954102
3089,154.450000,0.148580,22.916458,0.059952,4234.187500,733.198059,1226.268677,-0.913332,36.671852,0.497882,3516.207275,1269.439087,1401.400635
3090,154.500000,0.147717,22.919924,0.056795,4234.185547,733.193420,1226.260986,-0.944284,36.702850,0.523943,3515.734131,1269.476929,1400.793335
3091,154.550000,0.147184,22.917173,0.058262,4234.183105,733.189026,1226.260742,-0.945036,36.761505,0.527302,3515.278320,1269.483032,1400.137085
3092,154.600000,0.149093,22.916269,0.057994,4234.185059,733.188965,1226.259766,-0.911197,36.754765,0.483270,3514.468506,1269.509155,1399.291504
3093,154.650000,0.151157,22.913202,0.058326,4234.181641,733.194824,1226.260498,-0.915024,36.801754,0.535198,3513.982178,1269.341187,1398.543091
3094,154.700000,0.149119,22.916903,0.058885,4234.180664,733.191345,1226.256714,-0.941640,36.818707,0.579978,3513.431641,1269.269287,1397.783936
3095,154.750000,0.149245,22.917742,0.054114,4234.177734,733.187073,1226.252563,-0.980395,36.844997,0.629043,3512.926270,1269.235718,1397.073242
3096,154.800000,0.146187,22.918358,0.062224,4234.178223,733.187134,1226.253662,-0.768735,37.465412,0.621976,3514.736816,1268.411621,1396.847778
3097,154.850000,0.145595,22.915962,0.058703,4234.181152,733.190674,1226.261108,-0.853099,37.196060,0.581446,3512.819824,1268.924805,1395.810913
3098,154.900000,0.149724,22.917784,0.060068,4234.177246,733.188477,1226.239502,-0.741352,37.501205,0.562503,3513.371582,1268.575073,1395.279907
3099,154.950000,0.141776,22.915945,0.058092,4234.178711,733.177307,1226.253906,-0.723939,37.597336,0.564682,3513.091797,1268.464844,1394.600708
3100,155.000000,0.143041,22.915110,0.057764,4234.178223,733.184326,1226.253418,-0.710036,37.640408,0.530355,3512.553711,1268.547974,1393.904175
3101,155.050000,0.148584,22.916878,0.059884,4234.173340,733.187866,1226.251465,-0.675360,37.747459,0.531177,3512.287598,1268.351807,1393.174316
3102,155.100000,0.147890,22.918289,0.062804,4234.166992,733.182434,1226.242798,-0.705505,37.713448,0.599351,3511.540283,1268.189697,1392.372314
3103,155.150000,0.149597,22.917631,0.059176,4234.172363,733.187805,1226.251221,-0.716353,37.764362,0.617074,3511.043213,1268.149170,1391.777100
3104,155.200000,0.145594,22.915117,0.060625,4234.173340,733.181335,1226.249878,-0.744887,37.782623,0.632953,3510.479004,1268.179932,1391.206421
3105,155.250000,0.148069,22.914759,0.056906,4234.173340,733.184814,1226.241699,-0.758039,37.804207,0.632008,3509.968750,1268.198364,1390.599487
3106,155.300000,0.145696,22.919054,0.059530,4234.166016,733.177612,1226.240845,-0.741074,37.875427,0.604614,3509.597412,1268.211548,1390.087524
3107,155.350000,0.144038,22.916641,0.057484,4234.170410,733.173828,1226.244751,-0.707396,37.890163,0.586024,3509.069580,1268.150146,1389.497681
3108,155.400000,0.145893,22.919054,0.059248,4234.167480,733.183960,1226.237915,-0.695255,37.910210,0.581769,3508.635742,1268.110718,1388.973267
3109,155.450000,0.143529,22.915365,0.059821,4234.171387,733.174866,1226.232544,-0.702400,37.935055,0.590210,3508.276611,1268.047119,1388.507324
3110,155.500000,0.145495,22.917631,0.061293,4234.169922,733.183105,1226.225464,-0.693025,37.973572,0.592608,3508.011963,1267.981201,1388.116943
3111,155.550000,0.144870,22.915802,0.058271,4234.169922,733.180664,1226.233765,-0.707996,37.971050,0.599454,3507.633789,1267.977905,1387.791748
3112,155.600000,0.149527,22.915958,0.058138,4234.175781,733.185913,1226.242310,-0.721687,37.985004,0.606928,3507.378418,1267.967773,1387.511353
3113,155.650000,0.144466,22.915850,0.060165,4234.167969,733.177490,1226.228760,-0.734140,37.990978,0.605224,3507.116943,1267.988281,1387.252808
3114,155.700000,0.147082,22.916243,0.058297,4234.168457,733.173340,1226.222046,-0.740694,37.992264,0.582936,3506.900879,1268.076660,1387.080933
3115,155.750000,0.148831,22.913170,0.057324,4234.176270,733.177734,1226.232422,-0.727620,38.019714,0.575597,3506.863770,1268.067505,1386.984375
3116,155.800000,0.142366,22.916708,0.058840,4234.167480,733.170837,1226.224121,-0.725033,38.016609,0.572259,3506.788574,1268.081909,1386.943604
3117,155.850000,0.146188,22.914545,0.059843,4234.172852,733.180908,1226.232422,-0.744661,38.008598,0.585421,3506.796387,1268.078369,1386.971313
3118,155.900000,0.147579,22.918169,0.059971,4234.175293,733.187195,1226.239014,-0.746690,38.013248,0.582923,3506.813477,1268.084229,1386.995239
3119,155.950000,0.141632,22.915947,0.059295,4234.171875,733.169617,1226.235596,-0.767394,37.996723,0.598120,3506.728271,1268.043457,1386.951660
3120,156.000000,0.147415,22.917652,0.061462,4234.170410,733.178101,1226.227295,-0.770663,37.994415,0.607921,3506.731201,1268.012329,1386.910400
3121,156.050000,0.147953,22.916597,0.061008,4234.173828,733.176880,1226.231567,-0.771418,37.992252,0.601381,3506.728271,1268.052612,1386.929077
3122,156.100000,0.143961,22.918587,0.061784,4234.174316,733.174438,1226.236816,-0.751200,37.978504,0.572558,3506.635986,1268.110107,1386.938843
3123,156.150000,0.145522,22.915745,0.059133,4234.172852,733.176758,1226.234741,-0.750920,38.006268,0.585752,3506.759766,1268.069092,1386.941772
3124,156.200000,0.145876,22.916639,0.061900,4234.169434,733.174011,1226.223145,-0.753120,38.002754,0.584561,3506.735840,1268.080566,1386.920044
3125,156.250000,0.145897,22.916332,0.061393,4234.167480,733.179260,1226.229492,-0.755419,37.992836,0.587993,3506.714844,1268.081299,1386.926270
3126,156.300000,0.151512,22.917637,0.061523,4234.169922,733.189575,1226.243164,-0.739751,38.007675,0.578512,3506.744141,1268.066772,1386.951660
3127,156.350000,0.144825,22.914627,0.063162,4234.174805,733.177002,1226.234741,-0.763599,37.981312,0.603382,3506.661621,1268.055542,1386.902466
3128,156.400000,0.148253,22.919624,0.060803,4234.166504,733.175659,1226.226440,-0.745200,37.998524,0.573691,3506.711182,1268.089355,1386.909058
3129,156.450000,0.145197,22.918451,0.058784,4234.166016,733.172974,1226.237305,-0.754114,37.985424,0.578262,3506.667236,1268.115967,1386.935547
3130,156.500000,0.145408,22.915997,0.061604,4234.175781,733.182007,1226.238159,-0.749743,37.995075,0.570030,3506.694824,1268.132690,1386.956665
3131,156.550000,0.143531,22.917995,0.060866,4234.169922,733.171326,1226.223145,-0.751735,37.986862,0.571275,3506.677734,1268.130249,1386.915771
3132,156.600000,0.144524,22.916960,0.059599,4234.173828,733.170715,1226.232788,-0.756880,37.967411,0.578495,3506.592529,1268.118774,1386.893066
3133,156.650000,0.145709,22.919155,0.058180,4234.166992,733.175049,1226.231567,-0.764625,37.981739,0.591637,3506.670410,1268.109985,1386.927490
3134,156.700000,0.143889,22.919273,0.061626,4234.170898,733.179565,1226.224487,-0.760119,37.999275,0.590786,3506.746582,1268.097412,1386.943970
3135,156.750000,0.143256,22.915319,0.056579,4234.173828,733.166748,1226.223389,-0.765892,37.987152,0.600691,3506.702148,1268.074463,1386.906738
3136,156.800000,0.145701,22.916405,0.058523,4234.166504,733.175964,1226.224854,-0.745880,38.006451,0.581383,3506.759521,1268.063965,1386.927490
3137,156.850000,0.145539,22.917391,0.058942,4234.168457,733.177429,1226.240845,-0.751715,37.990757,0.579011,3506.688232,1268.121948,1386.920776
3138,156.900000,0.146303,22.917767,0.055532,4234.180664,733.177612,1226.241455,-0.757093,37.997719,0.600966,3506.714844,1268.167114,1386.830688
3139,156.950000,0.149048,22.917845,0.059166,4234.178223,733.180725,1226.231079,-0.750379,38.007416,0.592166,3506.563232,1268.170776,1386.643433
3140,157.000000,0.146079,22.919674,0.060934,4234.163086,733.182434,1226.229370,-0.757494,37.982670,0.582898,3506.217285,1268.241089,1386.427002
3141,157.050000,0.147860,22.913641,0.061796,4234.173340,733.184265,1226.250122,-0.754326,38.010643,0.602313,3506.114014,1268.151855,1386.151733
3142,157.100000,0.148484,22.917065,0.058744,4234.177734,733.180176,1226.241089,-0.753674,38.052963,0.623412,3505.976318,1268.079956,1385.794434
3143,157.150000,0.144290,22.916260,0.056923,4234.171387,733.175903,1226.231812,-0.742480,38.104858,0.624461,3505.747803,1268.019409,1385.375854
3144,157.200000,0.143975,22.917063,0.060849,4234.164062,733.172974,1226.230591,-0.735892,38.153301,0.611021,3505.503174,1268.089355,1384.983521
3145,157.250000,0.152036,22.915291,0.060855,4234.174316,733.189209,1226.240234,-0.701905,38.237457,0.594517,3505.358887,1268.103271,1384.577515
3146,157.300000,0.146709,22.917852,0.061695,4234.166992,733.177917,1226.241943,-0.721033,38.252712,0.612374,3504.931152,1268.112183,1384.058472
3147,157.350000,0.141289,22.919140,0.062396,4234.156250,733.171387,1226.227783,-0.744960,38.244484,0.644918,3504.351807,1268.060425,1383.444580
3148,157.400000,0.145813,22.915281,0.057725,4234.167969,733.174377,1226.224121,-0.788871,38.232220,0.661854,3503.764648,1268.215088,1382.808594
3149,157.450000,0.147836,22.916069,0.056759,4234.172852,733.177551,1226.236450,-0.760918,38.189037,0.608793,3502.869141,1268.380493,1382.092529
3150,157.500000,0.149646,22.915611,0.058499,4234.166016,733.178894,1226.237427,-0.763741,38.232933,0.622804,3502.384033,1268.334473,1381.401123
3151,157.550000,0.139779,22.917885,0.062387,4234.153809,733.168579,1226.219116,-0.765145,38.285179,0.604964,3501.899170,1268.380493,1380.752808
3152,157.600000,0.139520,22.919369,0.059878,4234.156250,733.158264,1226.214722,-0.683922,38.279346,0.426914,3500.811035,1268.752075,1380.076172
3153,157.650000,0.142310,22.918829,0.061964,4234.159180,733.166321,1226.229126,-0.694250,38.332207,0.463982,3500.360107,1268.707153,1379.440552
3154,157.700000,0.141705,22.920240,0.063042,4234.155762,733.171204,1226.235840,-0.555208,38.347759,0.232728,3499.178955,1268.975586,1378.629395
3155,157.750000,0.145561,22.914997,0.062757,4234.158203,733.168518,1226.211548,-0.497008,38.411224,0.128038,3498.555176,1269.107910,1377.897217
3156,157.800000,0.139113,22.918610,0.062631,4234.161621,733.157959,1226.213257,-0.494973,38.457134,0.082451,3497.927246,1269.289429,1377.236328
3157,157.850000,0.141889,22.919170,0.060471,4234.156738,733.166321,1226.227661,-0.607178,38.485771,0.235976,3497.623291,1269.182617,1376.596436
3158,157.900000,0.144653,22.921076,0.065015,4234.152832,733.170471,1226.225708,-0.714527,38.580864,0.473361,3497.717285,1268.717041,1375.856934
3159,157.950000,0.143438,22.913744,0.056637,4234.161133,733.158142,1226.197266,-0.565331,38.577885,0.280530,3496.598877,1268.838379,1374.947266
3160,158.000000,0.140478,22.914120,0.056689,4234.159180,733.155579,1226.203369,-0.519584,38.644230,0.206974,3496.019287,1268.851685,1374.293091
3161,158.050000,0.146109,22.920338,0.063015,4234.143066,733.172180,1226.214966,-0.549964,38.617817,0.235046,3495.220703,1268.878052,1373.599976
3162,158.100000,0.142556,22.918060,0.058158,4234.151855,733.158264,1226.208130,-0.655429,38.566742,0.384436,3494.623779,1268.729370,1372.861816
3163,158.150000,0.142625,22.918684,0.060232,4234.153320,733.154968,1226.202393,-0.754628,38.579605,0.502830,3494.200195,1268.674194,1372.206177
3164,158.200000,0.145220,22.917868,0.062560,4234.145996,733.163208,1226.208740,-0.624335,38.647217,0.309738,3493.381348,1268.827271,1371.612671
3165,158.250000,0.145144,22.916811,0.061655,4234.147949,733.166931,1226.213989,-0.563169,38.724819,0.248853,3492.937988,1268.781494,1371.085693
3166,158.300000,0.142965,22.916235,0.060601,4234.155762,733.160278,1226.208374,-0.543031,38.783020,0.265974,3492.658447,1268.597168,1370.508301
3167,158.350000,0.144972,22.917887,0.064000,4234.144531,733.159302,1226.199219,-0.566873,38.790699,0.284426,3492.185547,1268.552246,1369.979248
3168,158.400000,0.147823,22.915787,0.061668,4234.140625,733.167297,1226.199585,-0.615395,38.786915,0.336056,3491.767090,1268.507812,1369.492798
3169,158.450000,0.137865,22.918133,0.060669,4234.143555,733.150024,1226.200317,-0.705005,38.791695,0.461795,3491.576904,1268.402588,1369.051270
3170,158.500000,0.136460,22.917433,0.059154,4234.149902,733.148010,1226.199707,-0.704085,38.812363,0.468521,3491.250732,1268.391968,1368.616821
3171,158.550000,0.142622,22.913338,0.056358,4234.148926,733.158203,1226.199097,-0.635589,38.814106,0.330756,3490.573730,1268.592773,1368.272217
3172,158.600000,0.138810,22.917698,0.060607,4234.135254,733.154358,1226.196777,-0.529115,38.815113,0.156011,3489.941162,1268.790894,1367.959839
3173,158.650000,0.138475,22.918329,0.059413,4234.143555,733.149109,1226.194946,-0.528165,38.808445,0.140000,3489.644775,1268.854980,1367.718140
3174,158.700000,0.146573,22.919563,0.064925,4234.142578,733.167603,1226.197998,-0.512510,38.858440,0.142236,3489.628906,1268.780884,1367.572510
3175,158.750000,0.142270,22.919918,0.062537,4234.134277,733.157593,1226.192261,-0.513404,38.849724,0.131715,3489.398682,1268.800415,1367.438110
3176,158.800000,0.141829,22.917547,0.060012,4234.138672,733.146240,1226.192261,-0.509226,38.867371,0.132510,3489.441895,1268.801270,1367.389526
3177,158.850000,0.139550,22.917881,0.058207,4234.147949,733.147522,1226.199463,-0.528947,38.898247,0.175043,3489.676270,1268.730225,1367.469727
3178,158.900000,0.142740,22.916685,0.054787,4234.148926,733.156799,1226.217041,-0.521942,38.880596,0.154762,3489.539062,1268.743896,1367.479004
3179,158.950000,0.147446,22.917408,0.055921,4234.141602,733.159363,1226.197266,-0.532531,38.862431,0.156286,3489.432373,1268.701660,1367.411011
3180,159.000000,0.142831,22.916567,0.059297,4234.143555,733.147644,1226.181152,-0.539391,38.871166,0.148160,3489.455566,1268.714844,1367.392090
3181,159.050000,0.139021,22.918371,0.060313,4234.144043,733.147766,1226.189087,-0.511257,38.853306,0.118916,3489.343262,1268.742676,1367.368408
3182,159.100000,0.143591,22.918459,0.062648,4234.143066,733.164368,1226.214600,-0.538073,38.872143,0.155382,3489.466309,1268.744385,1367.448853
3183,159.150000,0.144154,22.914701,0.058796,4234.148926,733.161255,1226.196167,-0.536218,38.869995,0.150237,3489.470215,1268.754028,1367.408203
3184,159.200000,0.138690,22.914495,0.059218,4234.141113,733.141296,1226.179565,-0.490882,38.891953,0.091932,3489.456299,1268.801147,1367.401489
3185,159.250000,0.138456,22.918419,0.061629,4234.139160,733.151489,1226.199829,-0.537157,38.863136,0.157883,3489.427490,1268.739990,1367.409424
3186,159.300000,0.140287,22.920130,0.065219,4234.139648,733.159546,1226.207886,-0.544679,38.836216,0.151316,3489.316895,1268.815552,1367.408691
3187,159.350000,0.140228,22.920660,0.065408,4234.139648,733.150879,1226.195923,-0.524777,38.877632,0.143645,3489.469971,1268.740845,1367.406128
3188,159.400000,0.141440,22.918009,0.063190,4234.138672,733.153198,1226.193481,-0.529816,38.860947,0.144144,3489.406494,1268.760620,1367.381470
